Unnamed: 0,Compound1,Compound2,CAS1,CAS2,MF_mean,MF_std,Temp_mean,Temp_std,MolecularWeight,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,RotatableBondCount,HeavyAtomCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureCount3D,EffectiveRotorCount3D,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,SMR_VSA5,SMR_VSA8,SlogP_VSA2,SlogP_VSA5,SlogP_VSA9,TPSA.1,EState_VSA11,EState_VSA5,EState_VSA8,HeavyAtomCount.1,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR,fr_HOCCN,fr_Imine,fr_N_O,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_amidine,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_morpholine,fr_nitroso,fr_oxazole,fr_oxime,fr_phos_acid,fr_phos_ester,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_quatN,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_urea
10,"2,4,6-tribromophenol",water,118-79-6,7732-18-5,3.8e-06,0.0,-0.42017314106591486,-5.199337582605575,2.6827926099045034,1.5402664485609092,2.6774120344830776,2.6632821779512565,0.47208980602898565,0.24528673698356795,0.12454380770571265,0.742676216603113,1.2549644463255376,0.2367889649658981,2.5815591354855596,0.38529722150409984,0.9654797487978503,0.003213631524532558,1.2939180378142936,1.2939180378142936,0.19450654524100514,0.13657464942423883,2.759758333802841,2.6827112940596605,2.8322602783513413,2.6632821941980294,0.8390361525122839,0.0,1.1235153551208072,-0.4980695837699054,0.5420243422920327,-1.075978611570825,0.034377472537080685,0.3562205560171962,0.6112551282761011,2.56706257303048,-1.219919407690575,1.24582665047692,-1.2007959962782844,1.4243437644904902,-0.9649588297391307,2.089228670337698,-0.38878405439936536,1.0359875958892721,1.4457448135394688,0.054904253243359284,0.9808416505559978,0.5222100221692085,1.6406947955889235,0.7402273475656483,0.43923807521213154,1.3329550461931816,0.3574233609860274,1.4992006557974749,0.12740822232693055,1.1451446473753484,-0.07733820405989414,1.820436400248969,1.7688250385187065,1.1268715486642995,1.2299889100623882,1.3747477376246298,-0.3696644410406575,0.29606843644203895,2.085044058744146,0.2747281415363567,0.0,-0.5881818234737899,0.12890111114904187,0.0,-0.6624352675665187,0.0,-0.3406948270877956,0.8144545217937832,1.0309503519239438,-0.22893520236229836,0.622925723210088,1.608652682551486,-0.08687706410411518,1.8339146358159146,1.3914052810595803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,"1,2,3-trichlorobenzene",water,87-61-6,7732-18-5,3.07e-06,0.0,-0.42017314106591486,-5.199337582605575,1.1505996391397473,1.4261834439412242,1.137822404910402,1.1405024857746304,-0.3442024366213351,0.011936094257107895,0.12454380770571265,0.5799947596329073,0.8762062225851804,-0.0417892978164538,1.6598167166764526,0.31205890667274205,-1.021375944780884,0.003213631524532558,0.6878380807241337,0.6878380807241337,0.4899336203668342,0.3631719701310104,1.0438783626096724,1.151058862098732,1.2129431122146568,1.1405024892967,0.6561692987596066,0.0,0.9474207635210451,1.7700139711012268,-1.7704541035717276,-1.4079246303002066,-0.1619274975416264,0.2683430753412899,0.4485753595106374,1.8004166622305187,-1.214318495893166,1.2176918136045254,-1.1506109203845405,1.3808636666988685,-0.9267121263140943,1.2974496872429935,0.5920066223547552,1.0410056909381045,1.4128284755968141,-0.09896500508399624,0.7982490441502316,0.4286154673041002,0.9613152760236242,0.6147860521256824,0.38638272733653756,0.8143084761033734,0.26224134726560233,0.790993025447321,0.0715216368487261,0.8082282335820711,-0.1331385723028252,0.2596453209817321,1.382994127100638,0.8636016112447863,1.2067527535319444,0.9722025234098588,-5.476191835881363,1.1425997031624389,0.12615146926287757,0.2747281415363567,0.0,-0.9420757749957762,0.12890111114904187,0.0,-1.9078527058120018,0.0,-0.3406948270877956,-0.7922667957966167,0.7490183361077078,-0.9940092547012612,-0.17441610093770257,1.2963010270979574,-0.08687706410411518,1.7843982554386777,0.998682093023089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,water,"1,2,4-trichlorobenzene",7732-18-5,120-82-1,0.002034,0.0,-0.42017314106591486,-5.199337582605575,-2.200636619607236,-2.0343343628558777,-2.1895580431241615,-2.1950232550746596,-0.263381422497541,-1.7187478392974707,0.12454380770571265,-2.022908551890384,-1.93642429074599,-1.1107716166367854,-2.2955083463145245,-0.7132775009662673,-0.02794809799151676,0.003213631524532558,-1.198397712307154,-1.198397712307154,-0.9044404378607094,-0.7063353711403141,-2.0248433558195247,-2.201076811546111,-2.309195326198183,-2.1950232623521413,-1.7820554179427568,0.0,-1.6293238911492367,-1.7484288513311481,1.8168578243352713,2.05041696809794,0.23068244261578774,-0.9033566670041264,-1.584921750057659,-1.2963010270979596,2.0371710964546845,-1.993004825128769,1.8728927014978882,-2.1783387958017157,1.578028272055887,-2.078183962730133,-0.8144545217937832,-2.3478293189530044,-1.9573966738383315,-1.8467950921361418,-2.077669979437375,-1.5279522877700993,-1.9526951768733098,-2.0649657319132944,-1.4304063906884927,-1.7739507350931771,-1.3523344733928109,-1.6381286028113353,-1.2215755111428037,-1.8107294296044814,-1.0595104613336437,-1.479757533508849,0.5317895014320997,-1.5601485468001373,-1.8329351435307066,-2.2244364630635785,5.476191835881363,-1.4259914866053223,-1.7387894199847598,0.2747281415363567,0.0,0.6544522007320038,0.12890111114904187,0.0,1.7536693548772015,0.0,-0.3406948270877956,-0.7922667957966167,-1.7389060944790122,0.5361388499766646,-0.17441610093770257,-1.4350177090352114,-0.08687706410411518,-1.9939836058885438,-1.7389060944790118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,"1,3,5-trichlorobenzene",water,108-70-3,7732-18-5,6.51e-07,0.0,-0.42017314106591486,-5.199337582605575,1.1505996391397473,1.464211112147786,1.137822404910402,1.1405024857746304,-0.3442024366213351,-0.19224571812854466,0.12454380770571265,0.5799947596329073,0.9112764284870655,-0.0772036494645075,2.301536122176464,0.31205890667274205,-1.021375944780884,0.003213631524532558,0.6823857367744716,0.6823857367744716,0.7128437589270196,0.5341476335315282,1.3162572064479108,1.1510588620987328,1.2129431122146568,1.1405024892967,0.6561692987596066,0.0,0.8555409682552565,1.7615527091069847,-1.761827222985927,-1.5811220690351189,-0.5545374376990405,-0.3175067958314181,-0.22925701034546145,1.7104673437394167,-1.2142251569743243,1.1769091379112067,-1.1250186066035177,1.332818987967311,-0.908398182141738,1.2683819089990056,0.5996823568167128,0.8158634768856688,1.3696923969382937,-0.22510768786304583,0.7982490441502316,0.4286154673041002,0.9613152760236242,0.6040609490449698,0.3816729798633763,0.8098092530118003,0.2893897284759757,0.8651168820055977,0.01567145486869695,0.37964039254846205,-0.09141568608799738,0.6010888335626592,1.382994127100638,0.8636016112447863,1.2067527535319444,0.9722025234098585,-5.476191835881363,0.9366844942864901,0.4991396471124051,0.2747281415363567,0.0,-0.9420757749957762,0.12890111114904187,0.0,-1.9078527058120018,0.0,-0.3406948270877956,-0.7922667957966167,0.7490183361077078,-0.9940092547012612,-0.17441610093770257,1.2963010270979574,-0.08687706410411518,1.7843982554386777,0.998682093023089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,"2,4,5-trichlorophenol",water,95-95-4,7732-18-5,9e-05,0.0,-0.42017314106591486,-5.199337582605575,1.3146899171332953,1.2740727711149782,1.3021669645614389,1.3052493542634365,0.47208980602898565,0.36196205834679795,0.12454380770571265,0.742676216603113,1.0403347862060017,0.423685938055581,1.3564584522582657,0.27543974925706316,-0.5246620213862002,0.003213631524532558,1.2490556325256228,1.2490556325256228,-0.06055956649871397,-0.1986104064422226,1.753702218639608,1.3151337138512558,1.3864088531556606,1.3052493542675736,0.8390361525122839,0.0,1.1014315627820654,-0.5021329056535595,0.5461671986054063,-1.1176075274773012,-0.1422970005337555,0.3562205560171962,0.7332649548501987,1.7688250385187065,-1.2233239829350633,1.244969914496579,-1.1864285600918119,1.4079954744209515,-0.9537140211706194,1.2844741907740376,-0.38186149474390996,1.0523797656919098,1.4310081640290382,-0.05776851713048314,0.9808416505559978,0.5222100221692088,1.0491725351413828,0.7402273475656483,0.43923807521213154,0.8648012048600975,0.3572598652579295,0.8836974558679493,0.1332538494546334,0.7291823067858946,-0.09934375558277199,0.30512712354469906,0.5429278393970958,1.01724170413399,1.2111496854353825,1.0968158214555537,-0.3696644410406575,0.9366844942864901,-0.2468367085866499,0.2747281415363567,0.0,-0.5881818234737899,0.12890111114904187,0.0,-0.6624352675665187,0.0,0.4842546896133438,-0.7922667957966167,1.0309503519239438,-0.22893520236229836,0.622925723210088,1.608652682551486,-0.08687706410411518,1.657413531918355,1.1288186133707194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,"2,4,6-trichlorophenol",water,88-06-2,7732-18-5,0.000115503,7.62e-05,0.5843656098764108,1.6833482640036084,1.3146899171332953,1.2740727711149782,1.3021669645614389,1.3052493542634365,0.47208980602898565,0.24528673698356795,0.12454380770571265,0.742676216603113,1.0417375944420775,0.09655861528963908,2.126521738858279,0.27543974925706316,-0.5246620213862002,0.003213631524532558,1.2589321641372961,1.2589321641372961,0.05089550278137861,-0.28409823814248136,2.0750535019716825,1.3151337138512558,1.386408853155661,1.3052493542675736,0.8390361525122839,0.0,1.1472544459833705,-0.4940246809986263,0.537900265622058,-1.0312293854390358,0.034377472537080685,0.3562205560171962,0.6112551282761011,1.7389060944790122,-1.223504827071925,1.2532471917945462,-1.1912416939305892,1.4192611116861489,-0.9562243389429004,1.2739862828911617,-0.3749571865725573,1.0359875958892721,1.4457448135394688,0.054904253243359284,0.9808416505559978,0.5222100221692085,1.0491725351413828,0.7402273475656483,0.43923807521213154,0.8648012048600975,0.3574233609860274,0.8966601618436931,0.12740822232693055,0.5726630824265171,-0.07733820405989414,0.5649915473275354,0.5429278393970958,1.01724170413399,1.2111496854353825,1.0968158214555532,-0.3696644410406575,0.9366844942864901,0.12615146926287757,0.2747281415363567,0.0,-0.5881818234737899,0.12890111114904187,0.0,-0.6624352675665187,0.0,0.4842546896133438,-0.7922667957966167,1.0309503519239438,-0.22893520236229836,0.622925723210088,1.608652682551486,-0.08687706410411518,1.657413531918355,1.1288186133707194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,propane,water,74-98-6,7732-18-5,0.0003486,0.000141792,-1.3113380168913804,0.34751409909261705,-0.25750005889238786,0.5515470751903084,-0.2581883525955859,-0.2589256496266658,-0.3442024366213351,-0.8047911552855023,0.12454380770571265,-0.396093982188327,-0.08331461089039095,-0.5244005127080409,-0.2536738742690348,0.27543974925706316,-1.021375944780884,0.003213631524532558,0.10087508006319312,0.10087508006319312,1.769295532635131,1.3444631446478108,-0.06539979750303182,-0.2575297395584092,-0.3309117402180853,-0.25892565085929864,-0.1972093520862205,0.0,0.5807085745800802,1.861236822467669,-1.8634625278434325,-1.5026814682528065,0.6232923827732016,0.2683430753412899,0.04187593759697788,-1.0643294370143541,-1.145541326499684,0.7918903119438206,-0.6903551539683165,0.8769161426146903,-0.5602853431357905,0.530573580355234,0.06431683512387441,0.18979522468006976,0.5650414428678936,-0.9306277597198781,-0.07171117800817753,0.008843780704236498,0.028585744355906616,-0.27734024071858,0.033430934074011015,0.0507935015337408,-0.17011166336964725,-0.095546192712855,-0.5832887509583164,-0.5928953320623633,-0.5997362809072341,-0.6119601579678673,1.3189689678865668,0.04791576342239274,1.1668890830617356,-0.24611162231358596,-5.476191835881363,0.44332834897006834,-0.6198248864361774,0.9313748255276016,0.0,-0.9420757749957762,0.982931759314757,0.0,-1.9078527058120018,0.0,0.07075877341545107,0.02892666750670241,-0.7447708555656617,-0.9940092547012612,-0.17441610093770257,-0.967421566101701,-0.08687706410411518,0.6307482759054208,-0.6465106256909865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,butane,water,106-97-8,7732-18-5,0.000214338,0.000172983,0.4307272992954577,1.030950351923939,-0.11371595280054134,0.9698514254624856,-0.11418034517628382,-0.11456511642727497,-0.3442024366213351,-0.7853452683916305,0.3965920133645598,-0.23341252521812125,0.09764765156333527,-0.17441610093770257,-0.27700912537812605,0.27543974925706316,-0.5246620213862002,0.48064443211649593,0.11022195540547079,0.11022195540547079,1.876007833009688,1.426313196275718,0.27006605441441633,-0.1136783772524746,-0.20068503764652465,-0.11456511731286681,-0.014342498333543263,0.0,0.5876872517598991,1.8625936159466423,-1.8648458788530882,-1.515836580427425,0.034377472537080685,0.15849622449640732,-0.05979891788143677,-0.9173211856192283,-1.2042568063011287,0.9324413445791716,-0.889697848349444,1.019679726959317,-0.7456072792505744,0.5919167035471148,-0.03214179332733842,0.612898584602159,0.7444600761274685,-0.922281628581075,0.07665243742123988,0.18777837551109086,0.19655174498205527,-0.11808887765373748,0.23022589398241858,0.23879178232708165,-0.017271534184450845,0.03294184276149478,-0.22130351112819793,-0.2647750495644771,-0.5997362809072341,-0.6119601579678673,1.3189689678865668,0.2421261708734067,1.2178525912594322,-0.08067195671914323,-5.476191835881363,0.6612750723910275,-0.6198248864361774,1.139394839768231,0.0,-0.9420757749957762,1.3113380168913804,0.0,-1.9078527058120018,0.0,0.5317895014320997,0.02892666750670241,-0.6425551076292414,-0.9940092547012612,-0.17441610093770257,-0.967421566101701,0.5996823568167128,0.9572094693644219,-0.4236859380555812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2-methylpropane,water,75-28-5,7732-18-5,0.000192378,8.09e-05,-0.42017314106591486,0.4914942427602126,-0.11371595280054134,0.6656300798099932,-0.11418034517628382,-0.11456511642727497,-0.3442024366213351,-0.7658993814977589,0.12454380770571265,-0.23341252521812125,0.09905045979941068,-0.5503909099831534,0.4697189101127958,0.4219163789197788,-1.021375944780884,0.003213631524532558,0.10788523656990132,0.10788523656990132,1.1290217303877903,0.8533628348803663,0.02037340163985678,-0.1136783772524746,-0.20068503764652465,-0.11456511731286681,-0.014342498333543263,0.0,0.6049686040408416,1.8752241525842428,-1.8777236424043533,-1.548412686461147,0.034377472537080685,-0.17104432803824107,-0.3648234843166812,-0.7704624162983503,-1.2370111822873713,1.0110225009978713,-1.0004177113671295,1.0499338871131807,-0.915938343455402,0.6156809425296715,-0.10301795851881375,0.08976412711482734,0.9277077368099729,-0.910785302398222,0.1108814283975887,0.22906040152045462,0.23530320505617985,-0.17610821165817422,0.15852846992541655,0.17029921287153818,0.36473369096969255,0.35408198561964793,-0.5832887509583164,-0.5928953320623633,-0.5997362809072341,-0.6119601579678673,1.3189689678865668,0.2421261708734067,1.1329134109299375,-0.08067195671914341,-5.476191835881363,0.4603991864033718,-0.2559647757748886,0.94766814616228,0.0,-0.9420757749957762,1.093079321237,0.0,-1.9078527058120018,0.0,-0.3406948270877956,0.15487092324939225,-0.6425551076292414,-0.9940092547012612,-0.17441610093770257,-0.967421566101701,-0.08687706410411518,0.8508155993165252,-0.43072729929545756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,propane,pentane,109-66-0,74-98-6,0.1008,0.0,-0.42017314106591486,-5.199337582605575,-0.2373477216263052,0.2853533977443776,-0.2378518042682753,-0.2385393182512326,-0.30379192955943807,-0.7367305511569514,0.668640219023407,-0.396093982188327,-0.164677488582764,-0.19402814242392633,-0.5803673897963131,-0.20060929714676262,-0.02794809799151676,0.8234424872238183,-0.24203840905661705,-0.24203840905661705,-0.00746426860123953,-0.018340214956847376,0.12306345364179344,-0.23730625011182027,-0.287672701848642,-0.23853931943485693,-0.1972093520862205,0.0,-0.3499558474885806,0.007827558085703309,0.02622489837267224,0.2516617337288155,-0.5545374376990403,-0.08316684736233493,-0.28348359993394945,0.4519818590805166,0.3199171869693674,-0.18098513975418104,0.05851376694561185,-0.19044467242096416,0.04264774383184644,-0.3017671118441029,-0.3406948270877956,-0.21302279794176185,0.000471900171641439,-0.8992889762153689,-0.3429832367847368,-0.19179922061929103,-0.15975794917254568,-0.4092683895342993,-0.12959934872745277,-0.10494937368111341,-0.20176589056132946,-0.1221569361609306,-0.07136431541168539,-0.12886317846416132,-0.2542426098721291,-0.30408291566170703,0.8931163430571167,0.04014734712435252,-0.21116417860398748,-0.29523763863797475,0.0,0.19123995068250246,-0.6198248864361774,0.6907681700176157,0.0,-0.14512094121077412,0.6624352675665187,0.0,0.13214222896725783,0.0,0.5317895014320997,-0.7922667957966167,-0.7447708555656617,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.9674215661017008,-0.3957252958144873,-0.7279132908816441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,propane,hexane,110-54-3,74-98-6,0.0962,0.018234802,-1.8339146358159146,0.9674215661017008,-0.09346105911071265,0.47549173877718537,-0.09384379684897327,-0.0941787850518418,-0.30379192955943807,-0.6881158339222723,0.9406884246822542,-0.23341252521812125,0.016284773870962187,0.4734426104521767,-0.5920350153508588,-0.20060929714676262,0.46876582540316675,1.1660610983347597,-0.23867353393339713,-0.23867353393339713,0.009823124059438517,-0.005080506593126498,0.0801212101464757,-0.09345488780588564,-0.15744599927708142,-0.09417878588842507,-0.014342498333543263,0.0,-0.34927884663465497,0.007828473960923805,0.026223964570342984,0.2503855574641419,-0.8489948928171009,-0.3907380297280064,-0.3648234843166812,0.5170400446713928,0.29978612296316853,-0.13242686277375265,-0.009830536016942951,-0.1411142891547676,-0.020891339392806425,-0.2805706716475865,-0.41666552128011664,-0.017955391080534094,0.07842483910788244,-0.8805509728870593,-0.19461962135531932,-0.012864625812436543,0.00820805145360309,-0.25001702646945667,0.0671956111809548,0.08304890711222744,-0.01727153418445096,0.032941842761494686,0.10962830450337382,0.03519696278478179,-0.11113444561532011,-0.17655598635246791,0.8931163430571167,0.2343577545753665,-0.16020067040629066,-0.12979797304353238,0.0,0.40918667410346116,-0.6198248864361774,0.8987881842582447,0.0,-0.14512094121077412,0.8694237732888861,0.0,0.13214222896725783,0.0,0.7321081428780676,-0.7922667957966167,-0.6425551076292414,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,1.3914052810595803,-0.22688544453587914,-0.5996823568167131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,propane,"2,2-dimethylbutane",74-98-6,75-83-2,0.183725,0.102769046,-2.2316058352609236,0.8883379824030804,-0.9565759213567762,-0.7794213120393461,-0.957891841364786,-0.960341984248187,-0.30379192955943807,-1.0867565152466414,-0.14750439795313453,-1.2095012670393555,-1.0708916090874705,-0.6624352675665187,-1.0237371608690478,-2.068186325346386,-1.021375944780884,-0.4951236784292014,-0.2765050118812657,-0.2765050118812657,0.936939589713588,0.706032741950133,-0.7777696297460944,-0.956563061641493,-0.9388062147064451,-0.9603419871670165,-1.1115436208496068,0.0,-0.4188913462652704,0.00233081246200973,0.031829235898019524,0.38160816854071383,0.328834927655141,-0.17104432803824107,-0.3648234843166812,-0.4026856563636501,0.6014814887303652,-0.8569022365207903,1.0120113835456221,-0.8303524675234668,0.9927799460018398,-0.5865470364452452,0.38186149474390996,-1.0736072987678924,-1.0984063368753871,-1.0549567114051663,-1.1642550604010422,-1.1822977371169694,-1.089539440682511,-1.092917486122161,-0.9744190976149208,-0.9120059184474336,-1.6908323517855925,-1.3739696983813574,-1.351175404278263,-1.2889435624596666,-0.5997362809072341,-0.6119601579678673,0.8931163430571167,-0.9309046901307173,-0.2943699062736965,-1.1224359666101875,0.0,-0.7146886178679412,-0.9527634319378514,-0.17389852821425889,0.0,-0.14512094121077412,-0.4171490252608011,0.0,0.13214222896725783,0.0,-0.3406948270877956,-1.5315196019566337,-0.9829317593147575,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,-0.08687706410411518,-0.8416212335729142,-0.9173211856192283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,propane,"2,3-dimethylbutane",74-98-6,79-29-8,0.16831,0.115311527,-1.6702404754129605,0.9777355624821031,-0.9565759213567762,-0.9315319848655925,-0.957891841364786,-0.960341984248187,-0.30379192955943807,-1.0089729676711547,-0.14750439795313453,-1.2095012670393555,-1.0708916090874705,-0.6866430509241719,-1.2337544208508697,-1.482279806695524,-1.021375944780884,-0.4951236784292014,-0.2761155587420042,-0.2761155587420042,0.46029131470723467,0.3404358446788136,-1.0321743921539386,-0.9565630616414931,-0.9388062147064451,-0.9603419871670165,-1.1115436208496068,0.0,-0.4020354366627857,-0.010294574936942618,0.04470174942074822,0.3498340405917739,1.212207293009323,0.4880367770310555,0.24522564855380752,-0.38186149474390996,0.5801611848070019,-0.8055249973712709,0.9402487480957267,-0.7576487798841036,0.9528245850310679,-0.5599319736887514,0.3271033163475285,-1.082318782687296,-1.006535725890703,-1.018343720145306,-1.1532592958845216,-1.1690362466722901,-1.077090872451538,-1.1190583547695554,-1.0067226904911735,-0.9428655498475975,-1.4684394973503172,-1.1870108079233586,-1.548582723838633,-1.4678827520567275,-0.5997362809072341,-0.6119601579678673,0.8931163430571167,-0.9309046901307173,-0.3244164190433137,-1.1224359666101875,0.0,-0.496741894446982,-1.3475451077587552,0.034121486026370614,0.0,-0.14512094121077412,-0.25998960123107034,0.0,0.13214222896725783,0.0,0.07075877341545107,-1.5315196019566337,-0.9829317593147575,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,-0.7154047562927071,-0.8234424872238182,-0.9075754608175269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,propane,heptane,74-98-6,142-82-5,0.097,0.015315352,0.2566669365723253,0.13214222896725783,-1.1003600274486225,-1.3118086669312083,-1.1018998487738132,-1.104702517437278,-0.30379192955943807,-0.9895270807772831,-0.963649014929676,-1.3721827240095612,-1.2574651044854983,-1.2528606895778864,-0.6153702664599501,-0.20060929714676262,-1.5180898681755675,-1.1918161716813946,-0.2769489884600239,-0.2769489884600239,-0.32226555470618207,-0.2597978672591742,-1.1594392519214238,-1.1004144239474276,-1.0690329172780058,-1.1047025207134484,-1.294410474602284,0.0,-0.37921952025568545,0.00500699742198115,0.02910066797388487,0.3068250387468272,1.12807659154702,0.08003418817863381,-0.4810233191491553,-0.19402814242392633,0.5363200495933027,-0.7004639317791125,0.7931285716381552,-0.7180764377433668,0.7256737127563532,-0.5284816520309705,0.16789400478810546,-1.3907465862022208,-0.7198745596845538,-1.0108310793162782,-1.2331649293612412,-1.265406789460417,-1.1675539529294376,-1.364776567923355,-1.3103691081778983,-1.2329390584411586,-1.2454235744392368,-0.9995281227993317,-1.457198426335066,-1.3850477681584517,-1.2610849517167007,-1.2013029507363469,0.8931163430571167,-1.1251150975817312,-0.5169452277901684,-1.28787563220463,0.0,-1.1164403898432524,-0.6198248864361774,-0.5573519154261607,0.0,-0.14512094121077412,-0.6151411045959735,0.0,0.13214222896725783,0.0,-1.3189689678865668,-0.7922667957966167,-1.1227622981909413,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,-1.2049952691829722,-0.8788415770188784,-1.0200762327862014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
